52,363
388,406
713,373
195,825
586,175
641,190
129,640
963,821
297,516
565,49
340,931
803,889
589,588
504,516
235,454
913,819
361,395
906,505
791,186
997,187
609,546
859,659
601,381
859,70
212,182
340,36
50,654
214,822
411,962
763,609
772,658
412,487
717,255
624,309
277,638
29,704
280,950
324,577
859,414
502,214
941,543
480,645
178,558
253,290
495,423
290,28
142,815
2,719
913,498
771,947
965,45
195,153
515,582
933,644
525,222
756,951
369,207
211,834
420,281
585,851
398,763
712,741
328,842
516,62
965,125
108,459
559,95
654,633
934,185
224,612
938,392
298,199
460,942
650,515
380,314
881,439
10,64
940,331
801,266
632,860
379,77
213,939
229,868
887,736
689,605
224,478
263,698
244,318
642,299
218,805
242,146
9,654
515,383
139,322
759,440
624,610
668,978
11,910
404,111
10,955
545,594
541,933
851,438
25,593
452,472
290,544
691,665
473,302
592,683
949,746
611,9
361,565
116,128
556,963
821,766
337,355
207,866
711,57
851,27
514,957
429,426
108,44
91,807
103,184
868,9
949,966
709,614
561,584
800,745
65,638
824,741
195,486
902,407
791,263
68,827
399,971
250,258
934,108
903,459
987,137
624,923
386,747
337,859
290,237
849,459
200,563
909,934
984,545
204,24
206,498
73,236
811,52
128,817
462,281
358,602
666,326
749,182
135,579
947,522
714,156
967,57
598,828
527,511
494,797
117,158
839,688
567,27
200,947
450,574
470,362
385,715
571,780
944,671
926,245
640,17
98,637
197,473
656,630
123,427
469,233
402,934
383,429
987,933
460,466
668,739
730,161
777,424
710,184
175,581
809,645
905,106
60,496
937,34
561,148
446,203
415,492
157,466
927,942
372,484
308,455
443,628
165,513
618,398
607,919
378,842
879,867
605,858
70,166
208,951
574,682
85,946
672,21
645,420
810,262
465,94
904,26
35,282
257,529
957,505
490,353
413,804
238,506
207,867
200,57
171,62
561,34
275,631
717,494
373,811
707,689
81,400
734,31
947,336
701,111
725,204
732,381
268,164
223,238
276,707
129,150
891,827
775,144
940,616
738,471
424,65
981,479
715,843
730,797
812,136
318,707
914,200
535,210
514,150
870,640
200,650
388,855
356,572
891,973
996,425
440,321
33,320
272,797
400,514
650,94
539,110
206,322
998,339
875,409
8,952
636,262
185,624
867,114
744,978
285,634
891,767
113,381
417,986
346,910
819,233
703,370
702,379
151,776
603,762
683,188
846,399
369,948
485,425
563,749
936,828
565,780
411,812
940,373
854,548
187,630
668,887
423,225
183,634
283,213
435,300
289,947
570,895
525,406
886,182
579,71
287,999
360,236
724,717
569,70
12,619
344,16
262,24
797,141
64,250
983,859
448,128
107,60
621,595
642,30
448,65
380,724
641,703
344,882
677,397
918,209
529,255
522,319
398,679
642,455
767,652
42,32
269,660
576,919
41,836
57,975
483,251
290,797
596,985
524,789
346,553
242,657
842,498
432,173
462,471
226,591
445,936
65,401
873,700
349,221
430,822
876,471
794,132
244,169
22,461
771,600
832,944
449,827
265,193
880,50
797,932
151,536
628,739
132,493
500,843
726,511
148,551
194,400
161,778
789,117
829,314
599,165
311,913
659,343
317,36
117,947
304,99
473,569
107,353
702,453
833,124
351,968
771,995
565,117
75,653
335,163
979,539
201,426
329,158
20,952
307,883
430,342
308,350
82,233
85,94
772,51
422,913
143,451
794,533
720,516
722,570
658,183
759,430
730,549
354,763
770,694
155,307
988,381
667,489
325,571
561,923
284,946
349,72
488,783
584,631
541,360
221,907
647,753
292,329
832,310
568,465
553,311
476,400
939,331
133,84
885,597
975,312
783,188
161,347
678,293
587,772
276,843
110,70
308,757
309,617
425,725
921,184
980,917
910,831
749,272
961,54
904,25
99,361
320,981
34,25
596,609
779,637
10,419
77,202
13,236
157,957
737,937
424,794
444,914
696,150
802,48
769,508
360,249
177,169
617,691
201,824
659,695
373,536
386,868
948,146
3,492
77,789
581,350
701,149
181,150
507,347
244,456
652,827
693,568
322,451
465,105
625,51
4,140
770,88
576,620
924,658
139,440
711,69
894,10
782,359
587,341
525,654
75,701
538,6
684,665
149,404
390,938
919,999
925,702
765,153
495,325
65,866
899,211
874,266
515,241
157,308
779,733
772,602
496,86
799,236
575,331
675,830
553,594
520,592
566,95
2,10
278,677
22,987
634,5
568,604
219,530
67,438
411,18
689,328
503,960
116,746
449,450
455,500
913,173
113,290
856,29
675,791
995,480
29,282
68,193
249,555
999,656
57,765
733,497
963,128
732,916
583,888
857,217
976,771
630,733
302,236
695,501
487,160
621,975
132,275
46,668
346,583
597,80
773,159
908,500
611,266
554,233
69,470
690,625
300,461
724,793
535,657
401,336
848,242
258,408
678,210
536,449
25,136
288,572
7,863
577,44
303,25
419,579
834,350
307,185
950,960
982,98
274,509
389,976
334,807
603,851
51,765
884,536
204,889
910,102
998,274
667,753
944,19
450,950
380,267
913,907
58,601
116,625
422,382
115,519
388,699
667,275
653,13
309,8
826,238
151,968
978,961
459,22
506,741
291,872
570,931
181,528
753,279
170,839
990,647
264,9
277,516
749,871
144,635
659,377
368,43
74,183
972,946
901,433
101,377
198,844
982,359
133,988
805,318
174,209
26,853
186,981
294,542
650,621
925,381
407,193
612,621
905,107
842,221
169,417
315,855
385,36
524,462
258,159
514,589
58,959
785,383
587,242
211,927
146,119
874,782
907,894
663,991
63,333
590,529
482,171
785,153
620,232
289,882
899,820
852,879
801,81
150,344
468,920
988,116
706,641
330,112
893,908
210,362
444,817
901,385
168,823
30,856
67,33
673,78
868,887
857,509
845,593
308,725
308,749
720,533
465,471
332,600
229,9
48,883
950,266
944,349
972,849
525,959
384,296
727,665
330,891
272,202
750,50
671,794
511,610
849,511
440,466
100,893
909,915
841,631
272,769
417,555
624,733
38,926
67,835
775,0
924,702
438,200
99,297
51,742
87,321
610,470
1,881
772,766
312,145
143,855
927,683
851,483
651,887
201,991
41,365
267,15
143,512
434,633
658,483
79,591
