871,593
895,518
983,594
820,526
881,564
907,694
842,671
943,569
933,524
872,601
802,557
873,674
907,538
962,518
862,599
959,658
943,603
891,571
854,567
823,685
845,685
868,613
820,693
874,537
928,553
898,601
912,592
810,633
838,608
843,640
863,584
985,519
893,604
849,551
910,635
815,576
976,569
822,633
923,551
816,571
840,698
899,557
912,531
936,696
940,655
858,582
980,629
871,616
968,535
940,524
986,507
942,678
889,632
918,563
881,548
907,503
966,564
980,627
895,611
995,607
874,595
978,530
821,579
832,568
879,615
881,511
891,506
846,503
893,507
918,651
978,597
925,659
872,669
929,500
923,531
804,580
879,524
909,510
820,665
877,558
970,672
969,503
958,526
979,536
924,626
802,653
960,630
961,664
886,691
973,532
904,530
893,571
834,620
815,591
877,639
815,668
837,509
965,519
849,634
971,633
927,655
812,560
800,668
955,699
841,563
990,535
913,514
997,594
960,507
890,531
845,568
909,654
801,526
830,520
801,520
846,658
890,578
950,574
917,532
871,605
873,623
970,611
974,634
994,689
980,663
981,678
869,670
981,582
823,596
910,574
929,601
889,580
926,629
927,527
829,610
927,640
864,606
926,644
884,513
905,541
929,674
863,522
974,607
966,504
879,579
975,663
980,575
962,619
801,679
961,564
877,674
873,687
935,691
854,630
887,523
925,548
803,553
959,689
905,625
912,594
975,699
899,546
927,621
870,631
921,667
824,658
983,540
923,503
996,602
940,670
800,515
925,539
875,686
914,595
814,541
840,523
818,562
996,673
827,655
982,558
964,684
938,590
862,587
930,632
933,548
825,603
994,591
985,543
848,653
816,544
997,587
847,693
939,631
811,546
918,627
889,519
960,507
928,574
892,523
819,554
861,622
914,696
813,541
990,603
861,676
874,675
888,698
855,518
858,543
949,529
972,679
930,554
823,586
816,528
819,595
866,698
813,648
934,578
855,510
873,652
950,538
934,567
892,653
821,552
907,681
963,514
894,545
953,614
935,672
868,600
929,660
821,691
885,677
948,629
896,532
901,624
952,532
859,683
874,662
990,673
898,600
890,628
974,604
933,608
979,506
895,544
853,693
896,667
835,531
812,616
867,507
822,626
864,677
945,670
901,611
994,509
843,690
833,598
988,583
838,696
818,549
998,541
839,561
987,622
923,602
888,579
876,626
855,553
849,574
998,514
826,548
815,526
924,506
802,565
951,506
946,628
830,568
970,676
858,630
959,620
809,500
803,571
891,652
931,561
896,515
856,532
932,625
980,550
915,534
993,538
913,505
813,542
888,669
938,662
973,635
968,648
895,542
859,642
861,642
983,581
922,642
963,625
814,687
821,556
847,613
931,516
813,661
889,605
996,583
866,614
948,591
847,523
923,506
894,675
892,532
891,688
934,554
988,577
923,513
979,690
930,608
845,642
984,518
980,505
966,594
898,675
916,563
931,644
814,625
993,678
875,558
872,520
836,570
903,607
951,505
954,558
925,528
914,619
894,626
973,598
955,529
962,685
889,677
937,604
972,629
847,514
962,538
922,547
881,633
901,562
870,630
913,552
961,503
945,571
957,550
997,695
843,589
813,514
922,586
896,640
819,649
964,696
889,597
905,585
986,672
972,575
823,607
941,630
804,598
912,554
979,519
839,511
870,634
931,629
929,586
925,539
996,556
930,615
956,544
901,571
884,610
926,554
859,550
949,550
979,691
939,520
859,532
813,558
913,514
873,521
943,581
864,600
804,562
918,635
850,502
989,575
930,623
864,543
925,656
824,549
940,589
939,526
941,506
879,682
824,656
864,582
832,697
952,630
904,665
849,623
923,585
895,670
964,645
901,511
900,546
837,672
887,604
895,598
814,681
802,664
805,696
854,625
860,548
952,608
854,543
802,541
915,624
882,653
814,535
941,610
887,655
893,556
837,570
996,644
967,674
976,656
848,563
806,661
905,548
938,586
910,505
876,683
933,545
892,608
854,679
897,666
953,671
838,658
947,516
828,612
882,578
888,681
812,614
850,524
916,683
919,647
869,682
898,555
878,597
933,529
810,648
966,536
910,627
813,537
877,590
802,505
992,518
832,570
956,617
882,541
832,518
917,507
963,679
986,622
915,632
929,586
822,514
951,504
964,640
857,583
816,624
841,643
882,652
880,560
924,583
806,663
944,667
900,577
803,664
955,687
807,626
804,642
943,601
833,529
994,699
962,601
947,563
920,573
933,621
897,535
973,654
836,635
906,509
959,663
977,522
983,532
883,664
829,623
906,699
998,548
895,511
974,638
973,529
847,633
831,658
805,518
858,631
844,622
803,546
939,523
891,647
917,603
871,562
809,537
923,520
901,622
968,582
952,665
877,549
897,562
912,534
904,615
965,563
955,682
858,627
912,674
864,588
834,548
969,547
927,539
947,608
801,537
955,566
971,510
952,519
904,562
969,564
835,612
891,580
999,692
804,607
916,649
877,547
855,603
973,585
838,652
978,697
922,655
928,649
972,634
864,632
989,614
897,658
999,611
877,573
804,521
890,664
926,697
964,524
999,631
854,557
806,533
818,520
884,610
829,593
871,565
975,646
949,633
997,625
821,529
890,532
949,657
948,664
884,545
855,515
901,604
981,687
897,693
882,670
973,659
860,623
911,580
910,605
893,686
926,525
870,639
956,528
957,676
905,577
984,599
876,556
964,547
999,622
823,566
854,504
862,683
915,567
864,631
980,613
925,650
899,671
823,562
943,546
946,575
948,540
995,604
890,621
977,520
957,554
831,623
992,506
988,633
876,651
890,528
849,651
880,525
941,681
883,513
989,571
925,537
937,573
840,546
893,569
969,654
879,603
845,544
887,696
972,634
947,531
838,572
855,651
913,599
983,584
843,592
990,520
946,563
869,544
831,608
856,536
926,643
993,643
859,635
871,684
891,530
845,591
998,632
979,619
927,654
820,566
807,528
928,627
894,540
988,585
943,578
825,588
943,676
809,576
977,696
873,584
804,684
835,676
912,679
865,603
865,633
906,579
953,671
856,674
943,572
954,556
942,503
863,611
844,627
839,666
905,540
927,571
922,632
822,689
820,561
893,514
843,549
807,591
951,637
928,679
848,550
853,559
970,595
842,661
833,690
979,511
894,558
927,688
834,576
889,626
969,643
891,600
935,650
905,689
830,600
882,628
898,575
859,506
970,587
891,559
812,666
933,673
930,542
839,508
975,538
883,665
965,677
913,569
808,626
944,629
894,637
973,657
908,639
952,530
962,536
893,537
936,502
887,555
975,550
953,641
953,558
856,513
982,541
854,552
809,676
834,643
886,515
954,687
871,543
879,656
982,685
822,536
826,676
837,528
862,625
993,690
922,541
952,589
806,617
919,534
898,616
901,687
811,545
909,510
856,673
966,508
849,561
945,550
829,634
964,512
830,563
873,667
802,563
946,666
950,617
947,618
836,643
988,548
996,664
936,520
953,627
985,682
805,536
866,623
928,678
862,598
926,532
907,645
953,611
834,564
802,673
977,552
819,549
808,592
812,585
876,698
873,686
863,555
984,630
814,698
902,502
810,528
834,538
862,670
898,592
868,687
829,660
871,696
961,577
941,571
835,589
900,643
996,542
851,555
952,569
998,509
937,578
904,625
978,545
868,519
897,576
848,611
834,579
979,645
836,538
888,671
869,566
938,661
866,669
931,670
875,687
993,528
888,595
827,566
857,644
975,509
968,696
858,531
859,589
863,699
856,571
972,618
806,510
961,696
943,547
887,620
957,687
988,566
985,547
876,615
837,668
960,554
962,500
856,544
938,684
864,589
909,555
886,630
947,662
916,512
998,543
812,667
913,642
883,613
997,663
843,693
995,664
984,679
883,551
911,594
900,630
925,640
848,571
898,619
968,503
904,530
964,625
873,681
904,651
830,538
840,604
934,515
811,608
898,572
862,672
894,657
829,540
857,600
820,615
899,642
937,596
816,509
827,547
927,658
910,548
829,635
842,691
950,558
905,574
803,597
982,648
813,586
962,504
861,508
856,559
906,607
976,682
814,684
982,665
983,680
961,654
975,618
845,598
912,695
834,554
855,652
949,578
806,600
843,677
897,615
904,560
812,621
985,620
864,543
826,617
914,535
820,586
947,667
974,685
934,673
930,524
924,678
813,669
973,620
932,601
904,556
917,528
985,598
803,582
915,669
807,643
823,578
908,509
961,528
843,587
953,633
993,562
898,618
943,689
872,665
857,592
868,572
984,633
924,506
827,696
935,615
924,565
855,649
882,645
956,653
814,650
903,697
834,619
844,622
853,667
852,687
914,566
946,578
920,670
954,674
878,539
991,647
869,605
861,636
869,627
846,604
913,619
941,589
863,534
814,513
868,640
842,665
827,523
832,690
898,667
983,543
917,679
985,519
831,665
910,692
940,504
811,691
982,575
922,516
935,503
902,689
850,653
994,541
951,677
976,590
936,552
897,666
812,671
828,513
943,646
855,699
845,598
840,675
898,518
928,692
836,599
949,685
975,609
965,613
921,635
857,553
833,661
815,565
957,696
881,522
975,629
944,582
984,611
930,511
828,610
841,521
831,537
904,583
948,571
860,577
962,630
902,513
951,502
990,630
934,659
834,579
887,692
887,675
844,576
930,545
941,658
971,620
850,695
830,667
882,505
821,610
842,598
853,590
856,564
957,674
833,528
836,647
825,592
964,537
874,667
832,560
966,652
930,696
935,580
959,536
818,684
860,517
873,515
990,655
996,585
937,534
818,529
880,649
969,682
994,616
814,654
920,672
808,551
960,679
927,550
803,659
899,539
953,518
967,571
998,556
844,655
887,524
943,591
835,553
831,692
945,562
875,606
963,680
803,521
907,693
808,576
908,585
993,553
977,688
943,604
891,587
877,588
800,536
819,634
926,507
802,548
999,598
969,651
858,655
828,622
848,688
897,664
862,605
963,614
898,647
876,581
976,612
816,524
856,597
929,519
870,618
950,650
865,529
987,576
927,593
868,545
970,516
885,525
953,655
996,617
809,501
904,527
876,633
908,601
825,665
999,634
853,594
870,596
942,609
927,689
864,508
819,597
888,657
933,690
878,680
968,505
818,633
881,507
999,612
864,656
917,689
808,542
969,618
979,555
933,656
877,521
922,578
951,541
829,601
809,676
896,641
873,577
989,539
884,655
861,543
843,596
881,504
861,675
895,690
865,691
911,620
838,579
968,545
820,679
856,671
882,612
837,570
893,633
930,523
961,656
848,574
886,606
960,591
903,672
830,607
885,640
826,592
809,560
967,556
826,594
939,501
963,699
961,687
924,576
827,632
942,679
844,579
805,611
888,671
882,577
870,597
813,632
874,675
913,598
936,663
824,531
888,566
997,533
862,550
941,658
939,652
888,553
897,573
914,589
942,567
974,679
849,603
938,667
911,695
978,573
933,568
985,640
926,560
801,671
830,670
832,582
933,541
800,598
936,593
818,530
846,698
841,608
811,618
810,539
910,567
962,670
904,619
907,658
912,619
864,650
852,567
862,649
870,527
966,511
947,613
847,653
916,639
953,675
953,667
840,508
884,513
837,578
977,658
972,648
823,603
978,656
875,679
800,563
851,639
972,692
987,514
940,663
868,516
951,669
998,641
949,630
841,523
916,551
808,515
962,587
874,621
939,638
909,523
889,673
897,506
953,624
858,511
983,666
864,665
868,696
833,582
860,526
801,671
831,512
973,555
912,599
899,611
883,684
988,500
874,677
893,591
898,507
823,621
992,530
814,532
991,676
988,616
854,607
860,682
966,609
815,676
827,648
974,563
877,631
972,555
868,572
975,683
802,537
979,583
949,695
929,623
982,682
970,537
961,552
903,544
930,617
940,553
839,669
892,602
966,538
810,689
881,648
966,637
872,638
875,631
889,638
918,513
839,537
847,641
811,631
967,577
892,601
957,534
819,557
894,514
860,603
844,514
989,546
871,565
982,639
981,517
833,585
844,692
918,656
874,608
933,675
854,544
956,615
877,591
834,608
840,519
876,530
966,664
959,548
806,673
975,507
810,578
975,669
821,670
997,538
981,639
899,508
996,618
992,661
957,509
863,597
834,506
933,550
828,652
919,534
996,556
818,631
885,662
915,545
967,530
994,511
906,637
926,615
968,599
916,694
993,539
952,525
907,503
989,684
895,579
884,578
807,532
807,547
961,693
948,653
803,530
932,522
970,642
920,670
850,573
816,677
867,688
826,597
937,611
934,668
956,695
929,596
838,637
819,521
895,502
998,527
907,558
955,586
917,516
977,509
843,634
934,688
937,673
953,667
824,579
935,517
879,605
807,650
856,664
818,580
963,688
999,557
813,629
997,671
992,674
931,553
930,645
895,673
891,509
846,516
923,628
823,541
821,532
830,692
988,649
807,593
832,544
938,605
960,642
898,650
876,668
948,688
990,654
983,656
831,560
834,598
913,535
937,620
879,618
982,569
959,618
835,601
979,632
936,661
900,583
970,686
863,625
977,583
965,560
875,590
825,638
864,622
924,557
815,516
806,692
902,666
977,570
851,597
961,596
981,560
939,573
813,681
901,526
848,666
867,625
814,666
899,541
963,587
918,607
937,642
961,672
898,612
876,524
802,558
933,640
918,540
846,576
981,568
863,541
818,551
846,643
845,668
882,656
953,674
909,686
913,685
919,627
827,625
903,603
997,526
822,647
884,659
801,547
903,651
890,615
973,511
905,553
889,576
549,923
562,952
575,905
621,947
584,984
594,907
625,979
658,971
510,923
526,944
683,903
613,974
549,918
664,913
659,987
692,994
513,938
534,927
649,993
504,953
686,959
574,936
568,987
506,914
533,949
587,933
538,914
685,919
652,970
635,928
568,937
660,919
632,903
524,967
516,957
672,924
530,975
624,977
582,926
560,927
543,964
684,959
607,920
679,980
682,908
505,978
539,911
558,930
524,930
604,907
645,993
564,950
541,967
647,924
516,913
666,909
603,970
678,981
548,934
649,969
633,901
635,976
657,927
603,910
512,938
656,919
597,967
509,920
537,998
586,955
543,983
657,992
596,997
690,986
621,974
633,925
684,926
657,921
522,919
674,920
619,925
634,927
602,911
665,907
684,956
651,970
503,912
663,956
546,933
684,973
583,912
510,958
690,942
623,913
509,918
537,973
612,962
674,953
587,929
616,978
504,989
585,977
687,964
660,974
584,991
509,955
646,947
526,925
507,974
601,989
685,961
529,940
696,924
656,987
647,941
609,928
534,956
591,983
680,958
674,972
575,992
578,995
675,909
654,921
579,935
523,985
574,923
681,975
657,930
612,977
577,945
646,934
633,908
506,925
646,964
638,923
580,973
606,956
635,987
612,905
566,967
683,925
565,974
503,972
663,921
587,949
643,905
630,949
535,993
619,916
666,923
695,959
579,928
595,988
501,974
531,947
631,904
686,930
580,963
609,940
502,958
550,949
612,968
551,900
662,984
549,920
531,992
552,915
644,965
672,928
599,952
672,995
569,971
645,958
586,923
599,903
679,942
553,916
623,997
530,932
578,933
564,955
574,914
682,991
551,991
569,936
615,985
591,976
589,995
627,965
557,906
586,936
564,966
544,970
518,940
510,960
696,953
557,911
565,915
582,945
659,928
562,948
640,951
555,915
548,948
555,992
691,939
575,908
581,985
624,933
615,917
601,956
638,919
667,909
646,919
675,907
621,941
657,959
677,990
610,984
634,917
552,979
671,907
694,970
656,917
561,973
537,934
666,957
639,901
550,968
518,998
663,918
561,903
621,927
584,983
698,970
693,991
541,901
578,962
672,947
514,964
547,972
683,920
567,902
604,913
508,906
683,940
534,999
686,983
674,905
685,950
624,976
618,984
692,927
656,951
568,976
616,961
609,918
557,994
653,987
621,901
654,968
530,945
612,939
566,950
619,996
611,978
669,938
578,970
520,913
525,980
550,951
565,947
672,924
547,950
505,951
510,937
541,974
677,943
666,908
642,914
627,936
608,975
661,977
699,956
633,912
643,991
524,906
539,968
666,975
544,974
528,986
636,958
632,992
553,941
661,902
606,987
677,999
685,940
689,963
598,968
530,908
624,973
614,914
594,996
688,991
624,983
587,970
564,913
623,940
642,991
562,907
615,963
639,924
614,969
669,920
565,975
648,983
595,991
691,920
605,977
613,923
571,984
504,925
567,947
618,910
571,987
589,986
560,935
606,980
586,982
566,942
595,925
660,902
615,947
551,987
663,909
552,973
653,969
599,903
584,903
547,917
646,986
521,999
591,927
686,937
504,969
652,941
671,913
626,925
534,963
545,979
517,933
566,934
651,924
680,995
623,954
645,976
641,948
652,940
682,956
632,979
543,973
629,920
695,976
584,944
511,984
658,962
670,962
621,962
530,971
684,965
625,953
571,997
638,913
590,903
652,916
528,932
542,985
595,966
669,906
606,945
575,913
636,933
525,926
606,968
570,928
572,905
565,917
580,915
516,989
515,974
635,992
527,919
663,975
657,977
533,994
690,999
636,972
570,969
578,946
584,934
537,904
665,927
613,928
550,937
687,978
685,945
600,992
636,945
687,940
601,902
639,997
508,968
555,977
521,911
664,933
511,960
514,906
644,965
540,965
651,916
684,917
583,953
520,910
547,998
565,983
609,920
689,929
610,946
651,954
600,962
649,911
590,932
574,982
581,912
575,957
669,953
605,949
531,950
594,910
528,983
622,913
621,930
517,979
663,923
668,964
697,916
579,963
686,914
504,981
641,980
512,963
581,921
594,921
533,988
512,937
555,978
606,969
558,975
517,950
557,965
587,966
661,913
671,905
583,967
588,948
615,983
669,974
573,913
585,997
589,935
579,957
699,914
589,977
582,992
532,931
545,937
692,995
529,912
560,988
696,993
626,932
519,944
692,947
518,918
687,913
642,920
683,908
558,979
518,921
619,976
578,985
648,928
679,975
604,900
593,915
631,901
611,927
628,933
618,955
696,922
627,937
588,993
517,996
548,953
617,944
522,985
634,964
500,924
623,946
584,914
573,993
596,905
660,935
575,923
573,968
567,929
632,970
524,918
644,998
635,964
636,980
686,955
668,959
644,988
591,924
544,999
554,906
660,939
583,956
687,977
539,960
597,916
573,965
657,988
620,903
518,963
555,999
519,951
525,957
682,977
505,985
561,982
689,912
664,902
515,901
581,953
556,933
523,902
551,972
656,966
565,970
670,936
531,988
555,935
654,940
674,974
655,970
596,976
518,966
581,924
588,931
601,943
577,976
687,952
537,906
655,948
580,912
618,933
503,947
623,965
692,999
581,957
662,917
622,909
520,969
527,963
659,920
513,927
583,943
598,900
657,944
511,955
616,910
682,924
640,921
662,917
699,976
568,978
695,923
603,974
500,941
623,921
684,946
647,961
532,955
563,999
535,946
503,949
597,949
559,980
643,948
589,929
636,930
552,984
529,922
524,911
643,919
502,988
548,900
685,985
572,935
555,995
679,998
691,973
590,974
558,977
696,936
612,974
500,934
594,946
663,992
669,907
600,980
669,912
536,931
505,956
694,957
538,928
518,981
516,913
619,980
687,931
669,963
603,960
505,984
552,928
682,994
551,922
638,990
515,990
661,906
675,907
643,926
639,956
696,970
656,993
541,921
584,951
564,907
510,943
514,947
579,969
670,921
690,947
634,974
577,987
642,999
588,934
673,986
572,904
604,951
531,990
563,947
509,921
620,992
621,982
524,924
668,900
673,986
642,979
517,920
644,981
528,904
662,902
553,946
508,940
571,965
655,971
612,961
573,904
666,968
690,908
593,946
651,976
613,930
682,921
566,996
522,931
573,978
573,979
628,936
603,974
504,982
643,959
554,909
628,975
513,912
694,919
629,988
647,942
655,948
526,915
553,902
642,969
564,999
554,998
524,985
565,982
575,994
661,927
666,988
600,980
617,953
653,901
613,910
560,920
613,957
518,993
538,942
521,919
595,959
532,939
504,929
680,959
561,932
533,910
552,983
674,909
570,924
699,978
693,926
629,918
620,967
652,953
513,922
672,943
696,976
521,936
678,933
687,989
628,916
696,945
517,928
532,908
655,937
590,983
506,997
620,972
639,999
655,963
501,973
566,903
506,934
664,917
657,955
694,947
575,923
600,938
584,988
634,910
649,987
677,950
564,945
679,905
626,910
517,990
693,900
638,964
600,943
525,956
664,918
559,924
519,980
568,955
565,976
559,987
671,976
521,941
689,994
630,912
544,952
668,951
649,953
553,904
666,934
627,964
689,916
506,978
637,988
693,935
578,981
584,934
682,964
557,990
690,942
517,980
629,960
605,993
540,930
513,962
528,968
650,992
694,946
604,905
550,964
599,930
622,935
526,976
641,947
617,976
500,950
611,917
697,951
577,992
645,994
618,904
627,975
666,969
676,961
683,941
562,911
641,976
590,997
621,996
500,958
691,918
555,955
649,918
515,963
510,987
694,924
676,918
541,922
637,959
570,948
514,988
554,914
559,975
545,961
663,991
658,991
543,996
626,920
538,953
609,911
585,925
660,990
665,933
565,994
549,946
605,933
626,961
515,962
585,917
637,996
590,956
664,956
583,900
505,993
699,976
531,966
671,946
610,948
639,961
538,918
612,945
517,912
581,964
536,989
594,916
672,901
517,988
563,951
578,902
534,906
668,966
570,967
601,982
595,964
696,965
514,992
694,931
600,903
501,990
647,947
509,978
531,996
623,915
501,968
622,947
587,985
540,986
517,953
504,985
597,964
579,955
693,955
619,903
616,929
631,944
502,999
558,991
644,931
684,956
574,915
553,983
503,997
671,972
677,917
579,982
520,906
546,903
592,973
502,966
553,918
573,996
523,940
572,938
506,920
663,901
530,969
615,900
571,916
624,945
534,993
531,950
642,975
671,990
678,954
549,940
631,935
550,953
686,944
546,941
646,903
539,912
521,954
581,905
657,911
567,948
665,960
644,920
502,911
611,973
636,986
690,994
559,935
535,959
558,929
638,924
650,932
598,963
699,939
513,921
590,968
518,908
501,977
514,906
649,957
615,977
501,901
675,908
644,945
621,921
588,957
626,904
629,981
567,987
674,965
586,902
592,930
648,923
541,938
626,956
635,926
582,915
631,965
618,950
546,965
642,956
642,953
609,904
540,980
595,961
610,901
548,987
564,963
627,975
619,957
583,932
661,908
573,931
534,990
581,994
687,900
650,970
598,946
564,998
551,981
695,915
578,911
638,965
613,949
618,967
613,975
589,909
673,985
573,970
544,972
624,947
505,913
636,954
576,946
552,974
668,937
625,956
555,965
558,978
637,902
533,984
610,992
571,908
502,984
697,969
546,958
691,912
567,905
501,910
634,931
565,921
599,916
625,930
679,960
681,936
558,910
521,984
520,922
565,944
663,950
655,976
554,932
554,971
521,919
684,900
501,975
637,950
677,938
601,900
544,970
525,969
603,904
523,903
541,981
541,908
598,942
659,995
533,930
604,993
505,970
628,924
569,987
595,932
627,932
562,952
559,927
665,995
637,947
668,900
669,990
683,966
571,957
586,953
680,978
693,970
606,998
508,914
530,983
664,961
588,926
504,927
540,919
502,919
543,952
520,915
662,910
520,989
615,978
585,995
547,958
625,976
563,949
601,964
664,982
519,949
583,953
546,977
567,916
678,953
658,923
576,957
657,999
502,908
520,948
543,999
618,994
697,947
529,980
512,976
578,927
592,937
635,989
516,946
684,924
544,962
651,925
615,915
631,992
631,984
687,969
586,924
534,964
693,996
675,985
642,937
597,924
627,937
543,916
586,972
650,959
677,940
660,973
694,999
512,912
539,922
615,922
651,975
569,947
523,945
648,953
517,918
597,919
677,999
694,902
555,926
536,947
644,900
669,949
598,998
549,902
621,990
651,916
687,999
558,976
516,980
680,946
556,998
698,991
569,999
540,917
587,961
582,954
620,901
544,944
535,968
518,980
607,973
579,964
519,901
671,936
561,943
541,902
694,915
602,971
597,953
514,965
598,995
695,936
656,990
514,927
688,947
592,925
596,957
671,979
560,989
637,973
699,932
552,967
658,940
578,984
686,963
598,949
686,918
600,912
595,979
504,935
608,989
648,982
536,925
580,997
567,942
627,931
566,944
636,947
688,977
505,928
587,977
549,949
621,922
639,971
635,938
515,990
667,929
638,993
550,986
679,924
655,905
572,922
680,927
632,991
510,987
559,958
538,981
561,943
578,958
628,992
553,914
660,940
551,966
596,961
515,932
666,913
556,904
543,908
587,968
646,991
559,937
549,915
566,914
591,932
523,914
552,901
563,985
640,928
610,981
504,925
695,912
598,959
531,992
578,922
653,901
660,913
650,979
508,966
640,911
525,909
651,924
518,944
640,925
685,984
657,969
605,971
616,934
594,921
526,918
554,998
502,939
594,952
504,943
532,976
676,962
598,940
665,901
557,988
681,905
529,938
615,905
570,967
597,997
576,975
588,918
517,943
510,939
604,911
520,968
666,901
589,911
668,977
517,985
672,950
525,909
643,968
612,926
505,915
528,940
663,983
520,936
655,920
545,979
650,908
595,948
646,912
603,963
528,991
592,933
544,944
620,987
522,961
534,952
619,938
500,922
619,992
596,966
528,967
561,972
693,900
601,907
682,935
598,931
683,935
542,918
678,962
536,924
613,909
620,913
536,985
687,925
544,956
519,920
537,928
639,996
561,940
506,901
503,925
518,997
567,930
573,965
607,973
536,934
697,923
509,919
660,964
667,978
621,990
631,923
659,927
676,959
648,960
546,940
641,959
624,903
611,974
578,905
542,947
587,985
525,978
540,945
587,901
609,916
510,934
574,931
613,947
530,977
679,968
648,939
569,957
601,969
565,976
525,953
671,912
635,945
695,976
697,939
566,921
500,953
593,959
600,973
697,950
608,987
512,984
505,992
696,926
506,929
666,924
692,919
514,924
512,953
589,943
611,967
619,957
621,987
670,986
533,921
652,915
513,977
597,992
696,974
595,931
577,902
662,959
551,937
522,973
510,915
553,939
604,967
699,979
681,927
500,936
577,984
600,998
529,952
683,919
661,963
501,989
687,976
674,998
502,920
527,905
593,926
528,909
589,944
505,956
590,946
600,900
577,925
610,925
567,910
576,938
523,989
645,991
644,927
523,960
664,941
644,980
668,916
537,939
618,975
546,937
697,958
686,941
532,904
530,904
556,957
545,901
561,912
642,944
552,961
696,933
504,940
621,938
696,926
609,958
677,952
655,955
658,926
571,918
550,949
661,964
685,940
580,990
532,922
533,944
607,975
568,954
526,955
644,912
664,997
570,949
537,940
550,967
574,979
507,927
663,947
681,918
692,901
698,900
645,957
667,969
558,949
669,926
604,978
580,945
598,997
671,993
651,969
650,902
567,978
583,984
686,963
627,954
607,970
503,939
584,962
648,999
607,964
604,948
572,933
687,946
632,966
